1363,23.36,228.25
1364,22.12,238.62
1365,23.00,215.75
1366,22.19,241.50
1367,23.39,224.50
1368,21.78,233.75
1369,21.78,217.38
1370,22.28,232.25
1371,21.44,207.50
1372,21.23,238.50
1373,20.92,234.50
1374,21.66,216.00
1375,21.50,243.38
1376,22.97,255.88
1377,23.64,224.12
1378,22.48,215.88
1379,21.70,227.38
1380,22.30,234.50
1381,21.56,227.62
1382,22.31,212.50
1383,22.39,213.38
1384,20.91,221.62
1385,22.97,221.62
1386,21.31,226.25
1387,22.61,222.88
1388,21.05,216.00
1389,20.92,229.88
1390,21.33,222.38
1391,21.22,231.38
1392,23.47,235.88
1393,21.38,210.62
1394,21.44,232.88
1395,21.36,234.25
1396,22.22,232.25
1397,21.92,229.38
1398,22.62,219.50
1399,21.44,229.50
1400,21.08,219.25
1401,21.11,216.38
1402,21.72,232.00
1403,21.73,236.38
1404,22.38,221.50
1405,21.34,256.50
1406,23.70,246.50
1407,21.55,243.75
1408,21.84,252.25
1409,22.70,254.00
1410,21.22,224.38
1411,22.31,236.88
1412,22.30,231.38
1413,21.88,234.88
1414,22.28,254.62
1415,22.56,264.75
1416,21.72,252.12
1417,21.75,266.75
1418,22.89,235.62
1419,20.11,231.75
1420,21.67,227.00
1421,22.05,216.62
1422,22.05,253.62
1423,23.36,230.12
1424,20.38,238.88
1425,22.48,216.50
1426,21.72,206.12
1427,22.36,229.62
1428,27.11,250.75
1429,22.78,266.00
1430,22.09,213.50
1431,22.58,240.88
1432,22.28,233.88
1433,22.75,251.88
1434,23.12,238.00
1435,22.20,211.50
1436,21.94,238.88
1437,21.48,255.75
1438,21.78,237.62
1439,21.31,230.25
1440,22.53,236.38
1441,22.28,232.00
1442,23.25,243.75
1443,21.84,232.50
1444,21.56,240.88
1445,20.62,254.75
1446,22.86,248.62
1447,21.00,213.25
1448,20.98,210.00
1449,22.70,246.50
1450,20.98,217.00
1451,22.64,212.38
1452,23.44,235.75
1453,22.30,243.75
1454,22.62,205.62
1455,22.55,213.75
1456,21.42,199.25
1457,23.66,250.38
1458,24.75,238.88
1459,21.88,233.88
1460,22.03,234.88
1461,21.73,281.75
1462,21.20,214.62
1463,20.31,226.88
1464,21.36,214.88
1465,22.45,250.75
1466,29.30,231.62
1467,25.38,226.88
1468,23.23,222.12
1469,22.84,226.75
1470,20.06,214.50
1471,22.66,221.62
1472,24.27,222.38
1473,22.44,234.00
1474,23.55,225.00
1475,22.38,216.50
1476,23.02,213.88
1477,20.80,210.88
1478,23.16,206.88
1479,20.89,209.62
1480,21.73,222.75
1481,22.44,208.50
1482,22.03,200.00
1483,23.06,226.12
1484,21.61,217.62
1485,23.75,222.88
1486,21.95,209.12
1487,22.41,200.88
1488,21.16,222.62
1489,21.64,214.38
1490,27.38,234.00
1491,23.39,214.38
1492,22.45,219.75
1493,22.31,209.25
1494,22.59,225.00
1495,23.97,229.62
1496,22.41,218.50
1497,21.78,223.50
1498,21.91,226.75
1499,23.25,205.62
1500,22.00,219.00
1501,21.17,214.75
1502,21.84,229.12
1503,21.11,230.25
1504,21.72,202.38
1505,22.33,219.25
1506,22.69,224.12
1507,21.47,209.25
1508,21.53,201.38
1509,22.30,229.50
1510,352.50,1414.00
1511,339.50,5216.00
1512,22.12,236.12
1513,20.55,215.50
1514,774.00,221.12
1515,577.00,209.50
1516,4456.00,291.50
1517,200.88,236.00
1518,134.38,242.12
1519,56.81,243.25
1520,56.19,248.88
1521,82.75,244.75
1522,47.41,238.88
1523,44.72,240.12
1524,40.94,230.25
1525,37.72,236.12
1526,40.06,232.75
1527,40.84,224.00
1528,39.28,225.62
1529,37.34,220.50
1530,38.03,225.62
1531,34.28,228.38
1532,34.84,221.12
1533,36.62,222.88
1534,75.31,233.62
1535,36.50,231.12
1536,35.12,241.62
1537,35.81,235.12
1538,34.56,229.50
1539,33.25,238.12
1540,222.00,219.88
1541,2766.00,224.50
1542,43.97,227.50
1543,34.91,231.50
1544,34.47,241.62
1545,45.88,231.88
1546,39.72,242.50
1547,33.44,234.50
1548,31.30,233.75
1549,32.53,239.38
1550,31.53,245.38
1551,32.16,227.88
1552,28.77,246.88
1553,29.00,247.12
1554,29.91,244.75
1555,28.56,266.75
1556,29.22,244.00
1557,28.44,236.12
1558,27.42,243.88
1559,26.70,243.50
1560,28.27,252.75
1561,27.34,248.38
1562,27.56,241.75
1563,27.92,246.50
1564,28.80,246.75
1565,28.52,249.62
1566,28.27,247.88
1567,29.23,255.25
1568,27.12,248.38
1569,27.25,266.25
1570,26.88,268.00
1571,26.66,256.50
1572,26.62,259.25
1573,28.97,273.25
1574,26.56,268.00
1575,26.98,247.75
1576,26.08,255.50
1577,26.50,249.50
1578,26.34,267.50
1579,25.92,251.38
1580,25.17,264.25
1581,24.67,251.00
1582,168.50,285.00
1583,43.78,236.88
1584,28.80,259.25
1585,28.88,260.75
1586,30.14,242.62
1587,29.00,262.00
1588,25.14,257.00
1589,23.58,255.00
1590,26.30,267.00
1591,25.20,286.75
1592,25.30,259.25
1593,25.77,271.00
1594,24.50,285.75
1595,26.12,285.25
1596,22.50,274.75
1597,26.22,260.25
1598,23.81,318.25
1599,24.89,282.25
1600,25.36,249.38
1601,24.95,277.00
1602,23.83,286.50
1603,24.64,279.25
1604,24.06,261.25
1605,24.66,323.00
1606,24.69,338.50
1607,25.05,301.00
1608,24.05,313.75
1609,23.92,302.50
1610,24.25,301.00
1611,25.25,323.50
1612,24.88,347.75
1613,23.44,353.75
1614,25.62,351.00
1615,23.89,293.00
1616,24.72,303.25
1617,23.14,295.25
1618,24.81,313.50
1619,25.05,294.75
1620,24.80,281.00
1621,23.66,294.00
1622,24.05,295.50
1623,25.52,311.75
1624,24.05,303.00
1625,23.02,285.25
1626,23.64,294.50
1627,24.16,301.00
1628,24.27,285.50
1629,23.28,304.00
1630,22.53,303.50
1631,25.81,338.50
1632,24.67,332.75
1633,24.08,328.25
1634,23.20,321.25
1635,22.77,291.00
1636,22.80,329.25
1637,23.94,291.50
1638,22.83,293.25
1639,23.66,319.00
1640,23.67,353.75
1641,24.11,317.50
1642,23.03,360.25
1643,24.53,333.50
1644,25.41,316.25
1645,24.11,381.50
1646,22.98,303.00
1647,22.66,292.25
1648,25.58,301.75
1649,22.92,300.50
1650,23.08,317.75
1651,22.14,336.25
1652,22.27,308.25
1653,23.28,300.50
1654,24.25,291.00
1655,22.69,270.75
1656,22.55,308.25
1657,23.75,286.25
1658,21.91,281.50
1659,22.23,301.50
1660,22.98,284.50
1661,22.78,301.25
1662,22.77,273.75
1663,22.12,298.00
1664,23.27,314.25
1665,22.64,293.75
1666,23.23,272.25
1667,23.95,290.25
1668,23.05,328.75
1669,21.89,293.25
1670,23.34,290.50
1671,22.91,296.00
1672,22.75,300.25
1673,22.55,285.25
1674,23.28,301.50
1675,22.16,306.75
1676,23.05,277.50
1677,22.28,307.75
1678,22.80,252.62
1679,21.42,270.00
1680,22.94,287.50
1681,23.75,295.75
1682,21.34,264.25
1683,20.95,259.50
1684,21.36,271.25
1685,22.95,268.25
1686,22.28,261.75
1687,21.83,258.50
1688,22.16,246.75
1689,22.64,297.50
1690,23.20,301.75
1691,25.42,251.12
1692,26.00,292.50
1693,22.42,293.00
1694,21.98,251.50
1695,23.97,273.00
1696,21.69,270.00
1697,22.89,274.00
1698,22.36,222.12
1699,22.25,266.25
1700,21.91,240.12
1701,22.59,299.50
1702,21.61,261.50
1703,24.27,285.25
1704,21.45,240.75
1705,22.70,236.38
1706,22.83,302.25
1707,21.58,311.00
1708,22.50,307.25
1709,21.83,261.50
1710,23.33,263.75
1711,20.89,276.00
1712,20.56,240.38
1713,21.80,267.00
1714,21.92,251.75
1715,21.66,270.00
1716,22.95,274.75
1717,20.80,270.25
1718,21.80,256.25
1719,21.53,231.75
1720,23.78,226.25
1721,22.11,239.88
1722,22.19,228.88
1723,22.20,224.50
1724,22.31,212.25
1725,22.02,202.62
1726,22.70,227.75
1727,23.03,206.00
1728,20.28,202.12
1729,21.45,206.25
1730,21.44,220.75
1731,23.14,212.38
1732,21.11,211.00
1733,22.33,203.12
1734,20.84,217.50
1735,21.95,226.38
1736,20.77,227.88
1737,21.03,208.38
1738,20.62,200.62
1739,22.70,208.50
1740,20.92,215.25
1741,20.39,217.75
1742,20.22,222.25
1743,20.67,202.12
1744,22.86,204.62
1745,20.98,228.88
1746,21.17,212.00
1747,21.17,217.25
1748,23.75,273.00
1749,21.56,222.75
1750,21.09,212.62
1751,22.11,208.88
1752,21.78,261.50
1753,22.25,233.75
1754,22.81,211.50
1755,23.39,222.38
1756,22.17,204.50
1757,21.78,248.62
1758,21.75,220.38
1759,22.78,236.88
1760,22.44,213.62
1761,21.83,231.75
1762,21.17,215.75
1763,24.45,229.00
1764,22.78,242.88
1765,22.88,228.00
1766,23.05,245.50
1767,24.25,227.25
1768,20.83,235.25
1769,21.38,214.00
1770,22.83,257.25
1771,22.02,271.75
1772,21.30,232.50
1773,22.36,234.00
1774,21.38,260.50
1775,22.73,244.00
1776,21.97,209.62
1777,21.08,205.62
1778,22.44,198.88
1779,22.12,217.25
1780,21.03,216.50
1781,20.92,230.88
1782,21.31,224.50
1783,21.92,246.38
1784,21.73,216.25
1785,21.92,244.50
1786,23.12,271.25
1787,21.80,224.12
1788,23.45,225.50
1789,335.50,250.38
1790,37.69,212.88
1791,28.11,210.38
1792,26.27,226.75
1793,24.50,233.12
1794,23.00,229.25
1795,22.64,236.38
1796,22.80,234.00
1797,23.58,242.38
1798,23.22,243.75
1799,23.34,230.75
1800,21.45,240.25
1801,22.88,251.62
1802,22.20,233.00
1803,23.41,243.25
1804,22.03,240.50
1805,22.36,253.62
1806,21.58,245.12
1807,22.39,228.62
1808,21.64,232.38
1809,22.12,244.62
1810,21.88,235.00
1811,20.86,226.00
1812,20.92,225.50
1813,22.52,226.00
1814,21.09,210.62
1815,21.98,221.88
1816,21.31,227.12
1817,23.11,224.88
1818,21.41,219.00
1819,21.34,218.75
1820,21.14,209.12
1821,20.38,218.38
1822,20.88,218.38
1823,21.09,213.88
1824,20.53,215.75
1825,20.81,214.75
1826,20.88,210.38
1827,21.47,225.88
1828,22.66,218.25
1829,23.09,203.88
1830,21.80,218.00
1831,20.81,216.75
1832,21.86,216.88
1833,21.09,205.00
1834,20.45,235.38
1835,21.61,217.50
1836,20.86,225.50
1837,21.73,216.62
1838,21.55,223.50
1839,21.89,225.75
1840,22.27,227.62
1841,22.41,222.50
1842,21.34,212.88
1843,20.45,211.62
1844,21.33,227.12
1845,20.78,202.62
1846,22.06,226.25
1847,20.48,228.00
1848,22.34,222.75
1849,20.39,220.75
1850,22.09,204.62
1851,23.33,232.62
1852,21.00,254.50
1853,21.64,251.88
1854,24.19,273.75
1855,22.23,243.38
1856,23.06,296.00
1857,23.33,269.00
1858,23.42,243.88
1859,22.94,239.38
1860,21.52,219.62
1861,21.39,232.38
1862,22.22,208.12
1863,30.78,244.62
1864,23.88,258.75
1865,22.27,250.12
1866,22.73,219.88
1867,21.19,222.00
1868,21.42,259.75
1869,21.42,237.00
1870,20.95,229.75
1871,21.84,234.50
1872,21.44,210.62
1873,21.83,203.50
1874,21.89,223.12
1875,21.72,221.38
1876,22.05,235.38
1877,20.97,213.88
1878,21.34,252.38
1879,23.05,243.75
1880,21.36,226.62
1881,22.55,258.25
1882,22.12,230.12
1883,22.58,233.75
1884,22.30,245.12
1885,21.39,229.38
1886,21.97,214.75
1887,21.86,217.00
1888,25.69,202.50
1889,27.34,226.88
1890,22.81,199.88
1891,23.42,214.75
1892,23.05,214.38
1893,21.61,224.00
1894,22.53,215.00
1895,22.28,222.12
1896,22.48,215.12
1897,22.00,212.88
1898,22.05,208.75
1899,22.03,232.25
1900,21.73,226.88
1901,24.11,207.75
1902,21.84,215.50
1903,22.20,215.75
1904,21.44,234.12
1905,22.05,215.75
1906,23.59,231.75
1907,22.03,240.00
1908,23.78,270.25
1909,21.86,226.88
1910,21.95,220.88
1911,21.14,230.62
1912,21.47,231.75
1913,22.56,225.25
1914,22.69,218.75
1915,21.31,204.00
1916,23.14,228.88
1917,22.84,210.00
1918,21.56,225.50
1919,21.58,219.75
1920,21.41,234.88
1921,23.00,256.50
1922,21.02,235.50
1923,22.95,233.62
1924,22.86,217.62
1925,23.00,220.88
1926,21.20,229.50
1927,21.30,229.00
1928,23.20,216.25
1929,22.39,217.25
1930,21.03,228.12
1931,21.86,249.50
1932,22.44,215.12
1933,21.56,234.75
1934,21.72,220.00
1935,22.91,230.12
1936,21.48,229.88
1937,22.70,204.00
1938,21.80,210.62
1939,22.94,209.50
1940,21.14,208.12
1941,22.58,211.12
1942,20.55,228.00
1943,20.95,220.25
1944,22.25,229.88
1945,22.59,223.00
1946,22.30,218.62
1947,27.39,208.75
1948,24.25,218.75
1949,23.48,202.75
1950,21.25,219.50
1951,23.91,221.38
1952,22.56,219.12
1953,20.53,216.88
1954,22.22,238.88
1955,21.72,213.62
1956,21.33,219.25
1957,23.23,235.50
1958,21.95,222.12
1959,21.81,227.00
1960,22.81,229.50
1961,22.30,228.75
1962,22.03,221.75
1963,21.98,206.75
1964,22.25,224.00
1965,22.16,215.50
1966,19.97,222.75
1967,22.30,214.50
1968,21.17,221.75
1969,22.56,239.00
1970,21.64,220.50
1971,23.52,248.12
1972,23.36,227.38
1973,21.73,215.62
1974,22.19,210.12
1975,20.58,220.50
1976,20.50,228.75
1977,22.11,231.88
1978,21.64,233.88
1979,21.62,239.25
1980,22.83,233.00
1981,21.19,221.88
1982,22.75,210.00
1983,22.56,228.38
1984,23.56,224.00
1985,21.09,216.75
1986,20.81,226.75
1987,22.88,223.88
1988,21.77,227.00
1989,21.89,223.00
1990,22.59,225.00
1991,34.22,211.62
1992,22.95,233.75
1993,22.11,209.75
1994,21.38,214.62
1995,21.34,231.25
1996,22.23,217.12
1997,22.38,200.88
1998,22.66,233.75
1999,21.72,213.12
